NetThrust_kN,CoreNozzleGrossThrust_kN,BypassNozzleGrossThrust_kN,Sp.FuelConsumption_g/(kN*s),SpecificThrust_m/s,CoreNozzleVel.V8_m/s,CoreNozzlePressureRatio,BypassNozzleVel.V18_m/s,BypassNozzlePressureRatio,BurnerEfficiency,EnginePressureRatioP5/P2,HPSpoolSpeed_RPM,LPSpoolSpeed_RPM,FuelFlow_kg/s,LPTExitPressureP5_kPA,LPTExitTemperatureT5_K,Isentr.HPCEfficiency
37.00327283,10.64622896,101.4501557,14.15614118,116.9406025,429.7013126,1.627175714,307.6123197,2.319891554,0.999470649,1.077879915,14944.83542,3214.54246,0.523823554,39.18526912,702.6379623,0.882597732
37.98056946,11.02982669,102.4538729,14.28387368,119.3773151,440.2557587,1.653413896,308.0567319,2.334929036,0.999514016,1.095348957,14944.83542,3246.344219,0.542509656,39.82033906,715.3056361,0.868681673
36.69006887,10.52052231,101.129475,14.11529018,116.1568042,426.3273579,1.618673935,307.4677135,2.315087879,0.999455748,1.072215916,14944.83542,3204.015231,0.517890969,38.97935999,698.756253,0.887003942
35.6675448,10.1055823,100.0811609,13.98740799,113.5874453,415.3203817,1.590700246,306.9950802,2.299380842,0.999403884,1.053572629,14944.83542,3169.212084,0.498896501,38.30160153,686.4884968,0.901167143
39.06993329,11.44953793,103.5668899,14.43452012,122.0844154,452.1881823,1.682583142,308.550837,2.351604259,0.999557237,1.114755154,14944.83542,3281.19663,0.563955738,40.52583234,730.6046296,0.853177992
38.58075176,11.26117346,103.0688998,14.36527427,120.8696403,446.7983904,1.669426481,308.3286163,2.344143186,0.99953843,1.106003963,14944.83542,3265.548642,0.55422308,40.20769135,723.6028381,0.86009894
36.30805397,10.36567799,100.7395449,14.06649125,115.197513,422.1858113,1.608169992,307.2913679,2.309243502,0.999436956,1.065217652,14944.83542,3191.104791,0.510726924,38.72494494,694.0508431,0.892348134
36.86710936,10.59166733,101.3107829,14.13837286,116.5999915,428.2334569,1.623475926,307.5495786,2.3178042,0.999464236,1.075415532,14944.83542,3209.983849,0.521240938,39.09567889,700.9539945,0.88451217
39.85201659,11.75283033,104.3548913,14.54864652,124.0232915,460.8921978,1.703946811,308.9074533,2.363407182,0.999585582,1.128960008,14944.83542,3306.329677,0.579792903,41.04223591,742.0647991,0.842423854
38.39425756,11.18950945,102.8780266,14.33947092,120.4062457,444.7631036,1.664458423,308.2439765,2.341283923,0.99953103,1.102698356,14944.83542,3259.580082,0.55055334,40.08751926,720.9893806,0.862760552
39.21104569,11.50393045,103.7099324,14.45485093,122.4345601,453.7501021,1.686396125,308.6150624,2.353747053,0.999562512,1.117290958,14944.83542,3285.716477,0.566789821,40.61801902,732.6550671,0.851198866
40.85684877,12.15137539,105.3480124,14.70163747,126.5086655,472.249125,1.732297086,309.3692936,2.378291827,0.9996192,1.14780237,14944.83542,3339.127167,0.600662579,41.72723152,757.1018703,0.829342132
42.64890066,12.89409179,107.053249,14.98585666,130.9370048,493.1759671,1.786483738,310.2036761,2.403827078,0.999672084,1.183779523,14944.83542,3399.529257,0.639130312,43.03514572,784.6904011,0.80761422
40.0333558,11.82394718,104.5357316,14.57566146,124.4723666,462.9304231,1.708993554,308.9903591,2.366115315,0.999591865,1.132314565,14944.83542,3312.190782,0.583512641,41.16418754,744.7577559,0.840008444
38.6815083,11.299834,103.1719038,14.37934225,121.1198905,447.8990464,1.672109413,308.3743996,2.34568613,0.999542372,1.10778902,14944.83542,3268.774102,0.556214647,40.27258535,725.0261039,0.858666182
37.72580368,10.93124682,102.1914997,14.25061094,118.7435571,437.5069544,1.646649154,307.9414175,2.330998202,0.999503132,1.090845808,14944.83542,3238.160579,0.537615751,39.65663146,711.901412,0.872334668
37.86074702,10.98357517,102.3304425,14.26812514,119.0793348,438.963988,1.650242212,308.002441,2.333079923,0.999508935,1.093237579,14944.83542,3242.494681,0.540201876,39.74358199,713.6959192,0.870399244
41.32594425,12.34269304,105.8018732,14.77353476,127.6678558,477.6557141,1.746156457,309.5852922,2.385084468,0.999633787,1.157006896,14944.83542,3354.607391,0.610530274,42.06185306,764.1687676,0.82356651
40.23416301,11.9032762,104.7348962,14.6061805,124.9695233,465.2069327,1.714644052,309.0823027,2.369102577,0.999598733,1.136069853,14944.83542,3318.698278,0.587667447,41.30070737,747.7741855,0.837332679
40.99227967,12.20679079,105.4788602,14.7224695,126.8438843,473.8208276,1.736332789,309.4314146,2.380250391,0.999623471,1.150482079,14944.83542,3343.580049,0.603507587,41.82464974,759.139546,0.827666513
37.98086406,11.02993974,102.4541751,14.28391199,119.3780503,440.2589244,1.653421654,308.0568654,2.334933617,0.999514029,1.095354122,14944.83542,3246.353555,0.542515319,39.82052681,715.3096016,0.868677458
39.11553748,11.46710803,103.6131534,14.44107394,122.1975868,452.6925051,1.683813949,308.5715876,2.352297292,0.999558949,1.115573721,14944.83542,3282.656938,0.564870369,40.55559055,731.265909,0.852537188
42.04151025,12.63833286,106.4847329,14.88626394,129.4354177,486.0037617,1.767713846,309.917276,2.395318348,0.999655017,1.171320193,14944.83542,3378.542161,0.625841018,42.58219896,775.1881673,0.814815032
41.65402049,12.47756383,106.1166154,14.82462326,128.4781102,481.4692905,1.755971157,309.736882,2.389801269,0.999643673,1.163524012,14944.83542,3365.494362,0.617505161,42.29877643,769.193432,0.819529687
35.2624907,9.941808327,99.66082874,13.93991051,112.5679777,411.024172,1.579773981,306.808808,2.293083147,0.99938199,1.046286868,14944.83542,3155.381142,0.491555965,38.03673484,681.8865298,0.906695725
38.44596687,11.20939558,102.9309762,14.34659923,120.5347578,445.3271691,1.665836356,308.2674312,2.342077129,0.999533094,1.103615215,14944.83542,3261.23482,0.551568879,40.12085078,721.711146,0.862021497
38.56583653,11.25544761,103.0536418,14.36319814,120.8325929,446.6355454,1.669029363,308.3218419,2.343914705,0.999537843,1.105739737,14944.83542,3265.071037,0.553928752,40.1980857,723.3928129,0.860311371
38.42058527,11.19963692,102.9049865,14.34309712,120.4716813,445.0503131,1.665160198,308.2559164,2.341687802,0.999532082,1.103165308,14944.83542,3260.422508,0.551070186,40.10449484,721.3565967,0.862384185
35.18284657,9.909768289,99.57707247,13.93022542,112.3683764,410.1880779,1.577672653,306.7719468,2.291826752,0.999377518,1.044884538,14944.83542,3152.627944,0.490104984,37.98575451,680.9806503,0.907816596
37.09048584,10.68107192,101.5393931,14.16753072,117.1587002,430.6434605,1.62954264,307.6523818,2.321228434,0.999474707,1.079456287,14944.83542,3217.443394,0.525480598,39.24257659,703.7262627,0.881368048
36.99082933,10.64124714,101.4374246,14.15451808,116.9094814,429.5668602,1.626837588,307.6065985,2.319700982,0.999470067,1.077654715,14944.83542,3214.127288,0.523587363,39.17708219,702.4833719,0.882772898
39.29816839,11.53755581,103.7980788,14.46747641,122.6506809,454.7165162,1.688757394,308.6547394,2.355067461,0.999565735,1.118861189,14944.83542,3288.50903,0.568545324,40.67510324,733.9269784,0.849982806
41.90884852,12.58284726,106.3596097,14.86484531,129.1072938,484.4325457,1.763632534,309.8555215,2.393439942,0.999651162,1.168611275,14944.83542,3374.068827,0.62296855,42.48371892,773.1108851,0.816438878
35.97797385,10.23125251,100.4015478,14.02497513,114.3678884,418.6173302,1.599088316,307.1387145,2.304177595,0.999420133,1.059165573,14944.83542,3179.84871,0.504590189,38.50492754,690.0856125,0.896927164
36.8946371,10.60269149,101.3390059,14.1419831,116.6688318,428.5288006,1.62422541,307.5622979,2.318226755,0.999465542,1.075914781,14944.83542,3210.909687,0.521763334,39.11382859,701.2931649,0.884125155
40.06944437,11.83813938,104.5716301,14.58107128,124.5617228,463.3370357,1.710002178,309.0068708,2.366652999,0.999593104,1.132984953,14944.83542,3313.358953,0.584255425,41.18855884,745.2955311,0.839530528
37.76014907,10.94458558,102.2268632,14.2550468,118.8290337,437.8777897,1.647565127,307.9569398,2.331528042,0.999504615,1.091455538,14944.83542,3239.263788,0.538272692,39.67879762,712.3560655,0.871842491
36.01289376,10.24548732,100.4373612,14.02932879,114.4556991,418.9944423,1.600047837,307.1548612,2.304714717,0.999421938,1.059805061,14944.83542,3181.041553,0.505236727,38.52817551,690.500725,0.896443393
36.88343629,10.5981952,101.3275424,14.14052497,116.640809,428.4080353,1.62392125,307.5571326,2.318055124,0.999465012,1.075712171,14944.83542,3210.533787,0.521551152,39.10646291,701.1553551,0.884282346
39.0897374,11.45716669,103.5869848,14.43736398,122.1335627,452.4071201,1.683117418,308.5598476,2.351905279,0.999557981,1.115110486,14944.83542,3281.830746,0.564352767,40.53875011,730.8916165,0.852899592
39.69793319,11.69263029,104.2006655,14.52588449,123.6416088,459.1671247,1.699685749,308.8370746,2.361097343,0.999580169,1.126127382,14944.83542,3301.359873,0.576647592,40.93925857,739.7904146,0.844493617
36.53059995,10.45592046,100.967119,14.0949355,115.7561619,424.5906922,1.61426876,307.394339,2.312653599,0.999448003,1.069281676,14944.83542,3198.661793,0.51489645,38.87268856,696.7738143,0.889239303
41.50078701,12.41460756,105.9696437,14.80074414,128.0998674,479.6949974,1.751400518,309.6658437,2.387601182,0.999639095,1.16048876,14944.83542,3360.380076,0.61424253,42.1884328,766.8518617,0.821400368
38.69562921,11.30524862,103.1863402,14.38132108,121.154946,448.0532735,1.672485103,308.3808205,2.34590218,0.999542922,1.108038981,14944.83542,3269.226747,0.556494268,40.28167246,725.2261211,0.858465767
38.20934645,11.11828276,102.6885256,14.31426922,119.9465292,442.7478476,1.659533541,308.1601828,2.338444931,0.999523547,1.099421208,14944.83542,3253.66277,0.546938872,39.96838175,718.4309339,0.865406496
37.65275295,10.90261587,102.1166754,14.24134264,118.5614379,436.7095051,1.644661186,307.9085843,2.329876203,0.999499968,1.089523107,14944.83542,3235.827353,0.536225756,39.60854598,710.9403024,0.873369419
37.57847635,10.87384342,102.0398745,14.23150766,118.376712,435.9160659,1.642708168,307.8748602,2.328726415,0.999496714,1.088222392,14944.83542,3233.423181,0.534798374,39.56125975,709.9670758,0.874441235
39.06345019,11.44704044,103.5603105,14.43358917,122.0683261,452.1165096,1.682408255,308.5478872,2.351505685,0.999556993,1.114638841,14944.83542,3280.989048,0.563825791,40.5216039,730.5107082,0.853269203
41.04379839,12.22739365,105.5294299,14.73050433,126.9707625,474.3955087,1.737782365,309.4555055,2.381006063,0.999625092,1.15144592,14944.83542,3345.312344,0.60459585,41.85968922,759.9059089,0.827031944
40.68884242,12.08486999,105.1819643,14.67542515,126.0946476,470.3857405,1.727655658,309.2908304,2.375799386,0.999613762,1.14471519,14944.83542,3333.526885,0.597126061,41.61500014,754.5937709,0.831479972
39.53018673,11.62727753,104.0322179,14.5013333,123.2259772,457.2961843,1.695071393,308.7605253,2.358574545,0.999574189,1.123059575,14944.83542,3295.957806,0.573240413,40.82773144,737.3315583,0.8467706
43.25024893,13.15034551,107.6077351,15.08940183,132.4244918,500.2950067,1.805189139,310.4941785,2.412098617,0.999688301,1.196198493,14944.83542,3421.219246,0.652620385,43.48662519,794.2595993,0.80067385
36.97898455,10.63650407,101.4253078,14.15297343,116.8798523,429.4389083,1.626515781,307.6011503,2.319519498,0.999469512,1.07744038,14944.83542,3213.732017,0.523362586,39.16929025,702.3363634,0.882939615
39.2000669,11.49969627,103.6988145,14.45326385,122.4073228,453.6284583,1.686099062,308.6100635,2.353580507,0.999562104,1.117093405,14944.83542,3285.364668,0.56656891,40.61083717,732.4951125,0.851352437
36.18813474,10.31691729,100.6168162,14.05131615,114.8962527,420.8901753,1.604877786,307.2358708,2.307404188,0.999430906,1.063023707,14944.83542,3187.019415,0.508490922,38.64518624,692.6017148,0.894013393
40.96894742,12.1976286,105.4557438,14.71880777,126.7864763,473.566847,1.735703196,309.4204008,2.379902493,0.99962273,1.15006305,14944.83542,3342.794026,0.603014062,41.80941634,758.7932111,0.827959041
38.10655415,11.07819731,102.5837896,14.30056828,119.6903874,441.6091662,1.6567217,308.1139545,2.336874742,0.999519298,1.097551196,14944.83542,3250.396123,0.54494538,39.90039929,717.011856,0.866877411
36.17220453,10.31041851,100.600531,14.04931176,114.8562065,420.7172824,1.604437563,307.2285146,2.3071603,0.999430097,1.062730381,14944.83542,3186.47701,0.508194579,38.63452265,692.4097682,0.894234468
35.32383126,9.966504449,99.72473471,13.94695192,112.7224575,411.6712134,1.581417027,306.8369334,2.294041564,0.999385353,1.047382628,14944.83542,3157.468743,0.492659776,38.07657011,682.575285,0.905859912
36.8764154,10.5953767,101.320357,14.13961109,116.6232419,428.3323645,1.623730666,307.5538937,2.317947499,0.999464679,1.075585215,14944.83542,3210.298114,0.521418172,39.10184755,701.069042,0.884380869
38.66439499,11.29326957,103.1544142,14.3769472,121.0773931,447.7120436,1.671653719,308.3666207,2.345424194,0.999541705,1.107485833,14944.83542,3268.226109,0.555875965,40.2615633,724.783836,0.858909221
39.74980596,11.71287089,104.2526516,14.53352656,123.7701072,459.7469165,1.701116706,308.860766,2.361875964,0.999581999,1.127078687,14944.83542,3303.0324,0.577704861,40.97384233,740.5544206,0.843795146
39.30235839,11.53917364,103.8023151,14.4680849,122.6610735,454.7630212,1.688871059,308.6566482,2.355130916,0.999565889,1.118936774,14944.83542,3288.643387,0.568629858,40.67785105,733.988248,0.849924447
39.79973442,11.73238002,104.302623,14.54090131,123.8937877,460.3060143,1.702497868,308.8835686,2.362624326,0.999583753,1.127996834,14944.83542,3304.642687,0.57872401,41.00722067,741.291434,0.84312451
38.21781573,11.12154802,102.6972121,14.31540516,119.9675895,442.8400304,1.659759288,308.1640189,2.338575078,0.999523896,1.099571432,14944.83542,3253.93386,0.547103516,39.97384301,718.5475345,0.865285224
36.9620867,10.62973517,101.4080211,14.15077047,116.8375814,429.2564277,1.626056737,307.5933747,2.319260584,0.99946872,1.077134633,14944.83542,3213.167659,0.523042005,39.15817515,702.1269241,0.883177354
38.4738467,11.22011178,102.9595159,14.3504521,120.6040404,445.6313682,1.666579094,308.2800816,2.342504704,0.999534203,1.104109417,14944.83542,3262.126947,0.552117094,40.13881701,722.101231,0.861623314
39.14484281,11.47840254,103.6428648,14.44529394,122.2703043,453.0168105,1.684605582,308.5849249,2.352742374,0.999560046,1.116100196,14944.83542,3283.595535,0.565458761,40.57473003,731.6915515,0.852125997
38.28457131,11.14726941,102.7656646,14.32444946,120.1335694,443.56677,1.661537947,308.1942646,2.339600633,0.999526619,1.100755035,14944.83542,3256.070597,0.548405407,40.01687171,719.4688538,0.864329469
39.27669602,11.52926426,103.7763675,14.46435972,122.597419,454.4781532,1.688174783,308.6449593,2.354742238,0.999564943,1.118473766,14944.83542,3287.820642,0.56811226,40.66101884,733.6130876,0.850282073
36.43275899,10.41628838,100.8670953,14.08238782,115.5106221,423.5332077,1.611589939,307.3490791,2.311154757,0.999443175,1.067496628,14944.83542,3195.344284,0.513060241,38.80779491,695.5710912,0.890610535
36.43071386,10.41544946,100.8650207,14.08212866,115.505478,423.5106105,1.611532234,307.3481426,2.311123787,0.999443073,1.067458205,14944.83542,3195.275416,0.513022,38.80639808,695.5458421,0.890639216
39.83014885,11.7442741,104.3330356,14.54540476,123.9691273,460.6469486,1.703340462,308.8974624,2.363079878,0.999584818,1.128556946,14944.83542,3305.623877,0.579345637,41.02758297,741.7411765,0.842716654
42.72263231,12.9253461,107.121697,14.99826443,131.1193161,494.0480581,1.788772375,310.2388827,2.404849867,0.999674107,1.185298829,14944.83542,3402.134909,0.640765337,43.09037858,785.8545372,0.806753542
39.80708801,11.73525317,104.3099803,14.54199031,123.9120029,460.3883473,1.70270118,308.8869294,2.362734585,0.999584011,1.128131992,14944.83542,3304.879918,0.578874288,41.01213418,741.4001279,0.843025778
37.09707798,10.68370083,101.5461426,14.16839291,117.1751774,430.7146498,1.629721422,307.6554069,2.321329471,0.999475012,1.079575352,14944.83542,3217.662316,0.525605976,39.24690508,703.8088491,0.881274995
38.40170486,11.19237449,102.8856531,14.34049604,120.4247563,444.8443397,1.664656938,308.2473537,2.341398184,0.999531327,1.102830446,14944.83542,3259.818361,0.550699497,40.09232125,721.0931958,0.862654067
38.64918203,11.28743359,103.1388651,14.37481982,121.0396117,447.5458304,1.671248653,308.3597064,2.345191278,0.999541112,1.10721633,14944.83542,3267.739059,0.555575028,40.25176576,724.568645,0.859125399
38.35530519,11.17452113,102.8381271,14.33411701,120.3094243,444.3383599,1.663420249,308.2263145,2.340686176,0.999529468,1.10200757,14944.83542,3258.333641,0.549789432,40.06240639,720.4481154,0.863317715
38.81041827,11.34925272,103.3035652,14.39745581,121.4399414,449.3081749,1.675541418,308.433036,2.347658114,0.999547361,1.110072382,14944.83542,3272.903081,0.558771282,40.35559475,726.8575966,0.856840283
35.30193711,9.957671088,99.7019538,13.94442936,112.6673168,411.4394417,1.580828046,306.8268993,2.293700039,0.999384154,1.046989872,14944.83542,3156.723648,0.492265368,38.06229187,682.3286871,0.906158628
40.93203947,12.18282154,105.4195838,14.71317931,126.6954854,473.1535548,1.734652801,309.4032423,2.379363259,0.999621572,1.149364859,14944.83542,3341.560153,0.602240436,41.78403428,758.2489881,0.828405625
39.76460279,11.71865052,104.2674667,14.53571013,123.8067623,459.9125391,1.701525756,308.8675233,2.362097841,0.99958252,1.127350612,14944.83542,3303.509533,0.57800674,40.9837279,740.7726922,0.843596224
41.63118803,12.46816161,106.0947586,14.82104884,128.4217503,481.2043748,1.755287774,309.7262849,2.389474215,0.999642995,1.163070214,14944.83542,3364.730118,0.617017871,42.28227906,768.8437365,0.819808405
35.66674274,10.10525511,100.0803329,13.98731097,113.5854292,415.3117575,1.590678258,306.9947108,2.299368481,0.999403841,1.053557972,14944.83542,3169.184573,0.498881822,38.30106868,686.4792047,0.901178164
36.8905649,10.60105734,101.3348387,14.14145291,116.6586425,428.4849021,1.624114872,307.5604199,2.318164324,0.999465349,1.075841148,14944.83542,3210.773106,0.521686186,39.11115174,701.2430422,0.884182324
39.29408236,11.53597796,103.7939477,14.46688306,122.6405459,454.6711574,1.688646527,308.6528781,2.355005579,0.999565584,1.118787465,14944.83542,3288.37802,0.568462895,40.67242306,733.8672308,0.850039732
37.07347459,10.67428409,101.5219824,14.16530646,117.1161701,430.4596811,1.629080953,307.6445741,2.320967665,0.999473918,1.079148816,14944.83542,3216.878451,0.525157129,39.23139879,703.5132972,0.881608147
36.63041478,10.49650567,101.0683016,14.107509,116.0074651,425.686387,1.617058463,307.4400539,2.314172007,0.999452849,1.07113922,14944.83542,3201.991376,0.516763906,38.94021776,698.014118,0.887843953
38.1493989,11.09458122,102.6280013,14.30627612,119.7968152,442.0680053,1.657839561,308.13345,2.33753707,0.999521081,1.098295503,14944.83542,3251.774603,0.545775834,39.92745786,717.5948731,0.866264531
40.71680473,12.09615031,105.2092711,14.67971153,126.1637981,470.7055381,1.728466682,309.3036868,2.376208415,0.999614665,1.145253987,14944.83542,3334.444936,0.597710948,41.63458755,755.0127234,0.83112765
35.254115,9.938407018,99.65208684,13.9389455,112.5469439,410.9348153,1.579546181,306.8049847,2.292953496,0.999381528,1.046134992,14944.83542,3155.093953,0.491405188,38.03121354,681.7923906,0.906809614
40.08648818,11.84485019,104.5885682,14.58362892,124.6039249,463.5293254,1.710479616,309.0146679,2.366906695,0.999593687,1.133302271,14944.83542,3313.910722,0.584606468,41.20009462,745.5497323,0.839305198
37.5959242,10.88065651,102.0578227,14.23379799,118.4201789,436.1043095,1.643175209,307.8827549,2.328995356,0.999497479,1.088533311,14944.83542,3233.985898,0.53513279,39.5725629,710.1947824,0.874191653
42.71054229,12.9202158,107.1104856,14.99622448,131.0894188,493.9049286,1.788396584,310.2331043,2.404682371,0.999673776,1.185049364,14944.83542,3401.706831,0.64049688,43.08130952,785.6634041,0.806894504
39.13749106,11.47556932,103.6354117,14.44423472,122.2520628,452.9354597,1.684407013,308.5815785,2.352630726,0.999559771,1.115968138,14944.83542,3283.360035,0.565311107,40.56992919,731.5847343,0.852229101
36.16860907,10.30896762,100.5968287,14.0488559,114.8471836,420.6790754,1.604340941,307.2268386,2.307104647,0.999429914,1.062665951,14944.83542,3186.35371,0.508127577,38.63218037,692.3668077,0.894284287
42.59276377,12.87031955,107.0010611,14.97646088,130.7982015,492.511912,1.784741363,310.1769454,2.403047001,0.999670538,1.182622893,14944.83542,3397.554833,0.637888861,42.99309754,783.8056519,0.808271387
41.39675405,12.37200571,105.8695255,14.7846536,127.8430799,478.4933931,1.748311233,309.6177324,2.386101878,0.999635957,1.158437141,14944.83542,3356.925849,0.612036669,42.11384821,765.2685322,0.822671181
37.43000221,10.81565567,101.887341,14.21205493,118.0065057,434.3139085,1.638719692,307.8075242,2.326440918,0.999490138,1.085567068,14944.83542,3228.61312,0.531957247,39.46472804,708.0407978,0.876561345
43.80135569,13.39783034,108.0900548,15.19128338,133.8033921,507.3484672,1.824181664,310.7589035,2.419373948,0.999702766,1.20878387,14944.83542,3441.155229,0.665398807,43.94415425,803.561073,0.794088399
37.23833502,10.73994567,101.690681,14.18687346,117.528238,432.2439804,1.63355463,307.7200582,2.323494728,0.999481499,1.082127862,14944.83542,3222.328201,0.528295547,39.33969907,705.590983,0.879276742
35.58521452,10.07220398,99.99602873,13.97757373,113.3803028,414.4436812,1.58846897,306.9571153,2.298105447,0.999399494,1.052084946,14944.83542,3166.395493,0.49739496,38.24751828,685.5425393,0.902293371
38.95533367,11.40541064,103.4504938,14.41812055,121.799969,450.9226183,1.679495486,308.4987151,2.349860554,0.999552901,1.112701558,14944.83542,3277.528437,0.561662697,40.45117587,728.9488792,0.854793008
35.31387011,9.962479617,99.71439639,13.94580351,112.6973411,411.5653156,1.581147821,306.8323732,2.293886175,0.999384808,1.047203136,14944.83542,3157.131007,0.492480294,38.07004488,682.4626591,0.905996291
35.04677113,9.855179524,99.43437479,13.91472648,112.0260593,408.7591861,1.574056311,306.7096839,2.289688781,0.999369918,1.042472252,14944.83542,3147.994187,0.487666234,37.89805821,679.4638773,0.909684162
37.37587856,10.79435257,101.8316758,14.2049037,117.8716416,433.7304156,1.637267243,307.7828205,2.325607107,0.99948772,1.084599919,14944.83542,3226.839475,0.530920756,39.4295683,707.3452868,0.877324787
41.5959022,12.45364128,106.0609619,14.81553516,128.3346405,480.7950833,1.754232456,309.7099203,2.38896825,0.999641943,1.162369432,14944.83542,3363.551174,0.616265552,42.25680282,768.3036301,0.820239909
42.52818855,12.84301712,106.9409253,14.9657074,130.638547,491.7487723,1.782740259,310.1462609,2.402147712,0.999668752,1.18129451,14944.83542,3395.292811,0.636464426,42.94480548,782.7900506,0.809029136
35.40222717,9.998127162,99.80631958,13.95603293,112.9197698,412.4995451,1.583522183,306.8729332,2.295263471,0.999389627,1.048786524,14944.83542,3160.144078,0.494074648,38.12760737,683.4588785,0.90479223
38.31888486,11.16050531,102.8007971,14.32912135,120.2189007,443.9416276,1.66245038,308.2098004,2.340127042,0.999528002,1.101362192,14944.83542,3257.167533,0.549075951,40.03894431,719.9425363,0.863838922
40.06828721,11.83768277,104.5704814,14.58089661,124.5588567,463.3239238,1.70996963,309.0063418,2.366635775,0.999593064,1.132963322,14944.83542,3313.32154,0.584231553,41.18777247,745.2781971,0.839545946
39.34754976,11.55663153,103.8479821,14.47465634,122.7731584,455.2649564,1.690098272,308.677237,2.355814976,0.99956755,1.119752828,14944.83542,3290.092686,0.56954226,40.70751788,734.6497593,0.84929571
42.59761817,12.87238137,107.0055742,14.97727364,130.8101965,492.5695657,1.784892915,310.1792524,2.403114144,0.999670672,1.182723486,14944.83542,3397.725871,0.637996184,42.9967545,783.8822076,0.808214537
35.34020207,9.973096603,99.74184149,13.94884378,112.763587,411.8432652,1.581854077,306.8444566,2.294296633,0.999386248,1.047674145,14944.83542,3158.030429,0.492954958,38.08716795,682.7586786,0.905638057
43.39443415,13.21180313,107.7401036,15.11518873,132.7809198,501.9825622,1.809596259,310.5655293,2.414068496,0.999692112,1.199126461,14944.83542,3426.616563,0.655915062,43.59306861,796.5733556,0.799030465
40.11104909,11.85455256,104.6129245,14.58729073,124.664761,463.8077158,1.711174515,309.0258857,2.367271379,0.999594525,1.133763995,14944.83542,3314.704948,0.585111534,41.21688016,745.9152575,0.838981696
39.48176827,11.60853557,103.9834234,14.49423327,123.1059592,456.7574135,1.693752044,308.7384315,2.357843759,0.999572439,1.12218231,14944.83542,3294.40148,0.572257959,40.79583933,736.6188628,0.847437684
42.39149159,12.78517067,106.8135819,14.94311683,130.3004285,490.1264423,1.778481455,310.0816797,2.400242127,0.999664945,1.17846789,14944.83542,3390.546564,0.633461011,42.84204649,780.6415826,0.810642873
41.17113604,12.27980087,105.6518107,14.7499373,127.285955,475.8838963,1.741623567,309.5138242,2.382838143,0.999629039,1.153995827,14944.83542,3349.493026,0.607271675,41.9523886,761.8331066,0.825467421
40.5716495,12.03776657,105.0672279,14.65751214,125.8048143,469.0480261,1.724272989,309.2369752,2.374081243,0.999609952,1.142467842,14944.83542,3329.685469,0.594679445,41.53329998,752.8383523,0.832965417
36.52052818,10.45186686,100.9568354,14.09364798,115.7308384,424.4825251,1.613995629,307.3896728,2.312498255,0.999447509,1.069099649,14944.83542,3198.322986,0.514707468,38.86607116,696.6497908,0.889380764
35.48284378,10.0307226,99.89000891,13.96546535,113.1226758,413.3543851,1.585696558,306.9099945,2.296517256,0.999393992,1.050236433,14944.83542,3162.896861,0.495534425,38.1803174,684.3731333,0.903692456
38.32882044,11.16432715,102.810984,14.33048261,120.2435971,444.0497445,1.662714636,308.2143064,2.340279671,0.999528402,1.101538041,14944.83542,3257.485642,0.549270495,40.04533714,720.0802908,0.863696757
43.15751052,13.11070931,107.5226293,15.07305456,132.195128,499.2007811,1.802316478,310.4487504,2.410832177,0.999685839,1.194290751,14944.83542,3417.795469,0.650515511,43.4172711,792.7750626,0.801731375
36.30558545,10.36466904,100.7370309,14.06617991,115.1913048,422.1588216,1.608101171,307.290232,2.309205881,0.999436832,1.06517181,14944.83542,3191.021212,0.510680897,38.72327842,694.0207712,0.892382461
38.69421546,11.3047079,103.1848853,14.38112197,121.1514497,448.0379427,1.672447855,308.3801762,2.345880665,0.999542867,1.108014192,14944.83542,3269.180775,0.556466232,40.28077126,725.2061594,0.858485761
41.70978505,12.50054219,106.1699422,14.83337215,128.6157745,482.116494,1.757641477,309.7627884,2.390599633,0.999645325,1.164633176,14944.83542,3367.363204,0.618696764,42.33909901,770.0483266,0.818850153
41.88229356,12.57181831,106.3343998,14.86062064,129.0417085,484.1220166,1.762827005,309.8431429,2.393062748,0.999650389,1.16807647,14944.83542,3373.171302,0.622396876,42.46427658,772.7006931,0.816759583
39.90487345,11.77352723,104.4076793,14.55649834,124.154202,461.4854259,1.705414169,308.9316091,2.364197691,0.999587423,1.129935396,14944.83542,3308.036603,0.580875224,41.07769518,742.8480601,0.841717407
39.43052274,11.5887155,103.9317323,14.48675871,122.9789185,456.1876195,1.692355758,308.7150528,2.357069475,0.999570581,1.121253915,14944.83542,3292.755107,0.571220469,40.76208843,735.867095,0.84814493
39.18536897,11.49402803,103.6839276,14.45113969,122.3708577,453.4656213,1.685701449,308.6033712,2.353357473,0.999561558,1.116828982,14944.83542,3284.893719,0.566273241,40.60122433,732.2810463,0.851558183
40.83591163,12.1437946,105.3261535,14.69826942,126.4578649,472.0492596,1.731840673,309.3589246,2.377963423,0.999618513,1.147496819,14944.83542,3338.386138,0.600217231,41.71612354,756.8020386,0.829610172
37.91790474,11.00566503,102.3893084,14.27562837,119.2215042,439.5805659,1.651757773,308.0283247,2.333961912,0.999511367,1.094246463,14944.83542,3244.330517,0.541301917,39.78025897,714.4620246,0.869579699
37.77685072,10.95106685,102.24406,14.25720945,118.8705959,438.0581203,1.648010165,307.9644905,2.331785702,0.999505335,1.091751784,14944.83542,3239.800232,0.538592473,39.68956736,712.5776804,0.871603028
